category,flow_id,src_ip,dst_ip,time_s,rtt_ms
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,66.5699,1.9463
LAN (Wired),192.168.1.166:56059->172.16.5.69:8080,192.168.1.166,172.16.5.69,66.5759,1.453
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,66.5933,70.2621
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,66.601,11.5851
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,66.6402,0.8737
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,66.6452,0.9353
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,66.7384,0.9387
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,66.8721,1.9587
Campus WiFi,192.168.2.54:60647->172.16.1.147:22,192.168.2.54,172.16.1.147,66.9081,58.6643
Remote Internet,10.0.5.107:50565->172.16.1.64:443,10.0.5.107,172.16.1.64,66.9656,43.8169
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,66.9716,6.4223
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,67.0657,1.4536
Campus WiFi,192.168.2.54:60647->172.16.1.147:22,192.168.2.54,172.16.1.147,67.164,4.0534
LAN (Wired),192.168.1.166:56059->172.16.5.69:8080,192.168.1.166,172.16.5.69,67.1785,0.9091
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,67.1943,1.1106
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,67.3055,280.0638
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,67.3086,12.3819
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,67.3099,25.7081
LAN (Wired),192.168.1.127:51799->172.16.4.20:22,192.168.1.127,172.16.4.20,67.3717,1.1044
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,67.4077,1.2257
LAN (Wired),192.168.1.166:56059->172.16.5.69:8080,192.168.1.166,172.16.5.69,67.5185,1.925
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,67.524,8.2175
Remote Internet,10.0.5.107:50565->172.16.1.64:443,10.0.5.107,172.16.1.64,67.5263,47.7986
Remote Internet,10.0.5.107:50565->172.16.1.64:443,10.0.5.107,172.16.1.64,67.5667,31.9152
LAN (Wired),192.168.1.127:51799->172.16.4.20:22,192.168.1.127,172.16.4.20,67.5892,0.9693
Campus WiFi,192.168.2.54:60647->172.16.1.147:22,192.168.2.54,172.16.1.147,67.601,3.4744
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,67.6344,12.3063
Remote Internet,10.0.5.107:50565->172.16.1.64:443,10.0.5.107,172.16.1.64,67.6392,45.2262
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,67.6839,8.3215
Campus WiFi,192.168.2.208:61869->172.16.1.24:8080,192.168.2.208,172.16.1.24,67.7179,4.5822
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,67.7245,0.5549
LAN (Wired),192.168.1.127:51799->172.16.4.20:22,192.168.1.127,172.16.4.20,67.7272,1.4282
Remote Internet,10.0.5.107:50565->172.16.1.64:443,10.0.5.107,172.16.1.64,67.7493,22.4178
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,67.7728,1.6356
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,67.7774,5.9282
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,67.8916,1.3893
Campus WiFi,192.168.2.208:61869->172.16.1.24:8080,192.168.2.208,172.16.1.24,67.9777,6.5487
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,67.9819,0.883
Campus WiFi,192.168.2.54:60647->172.16.1.147:22,192.168.2.54,172.16.1.147,67.9938,39.1769
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,68.0934,9.7435
Campus WiFi,192.168.2.54:60647->172.16.1.147:22,192.168.2.54,172.16.1.147,68.1192,12.9297
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,68.1682,15.5737
LAN (Wired),192.168.1.127:51799->172.16.4.20:22,192.168.1.127,172.16.4.20,68.1755,0.478
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,68.1874,1.024
Campus WiFi,192.168.2.208:61869->172.16.1.24:8080,192.168.2.208,172.16.1.24,68.2631,13.9471
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,68.2851,1.3775
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,68.3511,212.5299
Campus WiFi,192.168.2.208:61869->172.16.1.24:8080,192.168.2.208,172.16.1.24,68.3514,13.8437
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,68.3746,56.4105
LAN (Wired),192.168.1.127:51799->172.16.4.20:22,192.168.1.127,172.16.4.20,68.5902,0.8947
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,68.658,4.6291
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,68.708,1.5288
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,68.7318,1.613
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,68.7521,50.9787
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,68.7765,1.1541
Campus WiFi,192.168.2.208:61869->172.16.1.24:8080,192.168.2.208,172.16.1.24,68.7776,5.7783
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,68.8173,4.2401
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,68.8565,1.1709
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,68.8892,8.9535
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,68.9141,0.7689
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,68.9388,45.6481
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,69.1462,0.6956
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,69.1626,2.0576
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,69.1696,0.9079
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,69.1818,57.9606
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,69.3134,3.9761
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,69.3674,39.6321
Campus WiFi,192.168.2.208:61869->172.16.1.24:8080,192.168.2.208,172.16.1.24,69.4614,72.6127
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,69.4965,8.9273
Campus WiFi,192.168.2.208:61869->172.16.1.24:8080,192.168.2.208,172.16.1.24,69.503,5.9883
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,69.5096,1.5099
LAN (Wired),192.168.1.127:51799->172.16.4.20:22,192.168.1.127,172.16.4.20,69.5172,0.549
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,69.6757,68.017
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,69.7357,45.8143
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,69.8092,42.7195
Campus WiFi,192.168.2.208:61869->172.16.1.24:8080,192.168.2.208,172.16.1.24,69.8566,12.6272
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,69.8585,37.2774
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,69.8641,13.6639
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,69.8645,42.8353
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,69.865,1.3107
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,69.8697,1.2866
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,69.8997,60.3722
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,69.9106,50.8168
Campus WiFi,192.168.2.54:60647->172.16.1.147:22,192.168.2.54,172.16.1.147,70.0243,8.1853
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,70.0767,1.4626
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,70.1473,1.8344
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,70.2011,9.697
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,70.2217,33.5228
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,70.2916,76.8346
Campus WiFi,192.168.2.54:60647->172.16.1.147:22,192.168.2.54,172.16.1.147,70.2987,3.0825
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,70.2996,63.9665
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,70.3721,1.2041
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,70.414,1.362
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,70.4184,1.2693
LAN (Wired),192.168.1.166:56059->172.16.5.69:8080,192.168.1.166,172.16.5.69,70.4225,0.5719
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,70.4627,1.4243
Campus WiFi,192.168.2.208:61869->172.16.1.24:8080,192.168.2.208,172.16.1.24,70.4778,9.7629
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,70.5353,62.8968
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,70.5733,40.9827
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,70.6255,50.0832
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,70.664,55.2333
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,70.796,1.1692
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,70.8064,1.6634
LAN (Wired),192.168.1.166:56059->172.16.5.69:8080,192.168.1.166,172.16.5.69,70.8201,1.101
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,70.8737,6.7285
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,70.9597,49.0618
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,71.0731,1.5148
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,71.0737,16.7551
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,71.1539,69.7503
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,71.1771,62.8094
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,71.1857,0.9394
Campus WiFi,192.168.2.54:60647->172.16.1.147:22,192.168.2.54,172.16.1.147,71.2055,65.105
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,71.3037,0.8074
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,71.3863,19.0337
Campus WiFi,192.168.2.208:61869->172.16.1.24:8080,192.168.2.208,172.16.1.24,71.3903,10.3835
Campus WiFi,192.168.2.208:61869->172.16.1.24:8080,192.168.2.208,172.16.1.24,71.426,7.8311
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,71.4898,1.2182
LAN (Wired),192.168.1.166:56059->172.16.5.69:8080,192.168.1.166,172.16.5.69,71.5,1.1702
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,71.5161,1.0459
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,71.5198,34.8437
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,71.5418,57.3595
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,71.5764,1.2052
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,71.6853,7.5108
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,71.6869,0.8717
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,71.7261,2.0532
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,71.7578,41.4552
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,71.8712,1.853
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,71.9471,1.5854
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,71.9499,44.0443
Campus WiFi,192.168.2.54:60647->172.16.1.147:22,192.168.2.54,172.16.1.147,72.141,6.0873
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,72.1542,5.2528
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,72.3009,50.4285
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,72.5158,18.4577
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,72.6707,50.5963
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,72.6942,40.1562
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,72.7105,41.8002
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,72.7454,1.4856
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,72.8036,61.9466
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,73.0446,52.2542
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,73.09,48.9096
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,73.1041,50.1397
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,73.1764,32.1896
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,73.3335,33.5385
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,73.3447,45.2906
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,73.3478,6.3621
Campus WiFi,192.168.2.54:60647->172.16.1.147:22,192.168.2.54,172.16.1.147,73.4613,12.9544
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,73.4741,40.762
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,73.4916,8.1441
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,73.5104,46.8211
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,73.576,32.9215
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,73.5851,1.0214
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,73.5923,11.441
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,73.6474,7.8485
Campus WiFi,192.168.2.208:61869->172.16.1.24:8080,192.168.2.208,172.16.1.24,73.6523,9.9227
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,73.6935,9.1146
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,73.7019,47.2169
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,73.7778,41.1618
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,73.9265,32.2513
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,73.9567,6.244
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,74.0509,55.4417
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,74.1307,0.6279
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,74.3265,7.4875
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,74.3379,0.7009
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,74.3842,0.9169
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,74.3864,8.6091
Remote Internet,10.0.5.107:50565->172.16.1.64:443,10.0.5.107,172.16.1.64,74.4252,38.4153
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,74.4362,2.6241
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,74.4407,51.9053
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,74.507,0.1
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,74.5397,229.4084
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,74.6415,52.0626
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,74.7946,0.9643
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,74.8107,37.3022
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,74.9094,1.1762
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,74.9611,50.8545
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,75.0144,1.01
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,75.0467,9.7586
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,75.0852,4.5834
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,75.0911,0.6257
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,75.1265,0.8465
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,75.1743,1.2856
Campus WiFi,192.168.2.47:55940->172.16.3.6:443,192.168.2.47,172.16.3.6,75.2254,6.4298
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,75.3657,11.1673
LAN (Wired),192.168.1.207:51619->172.16.1.121:443,192.168.1.207,172.16.1.121,75.4151,0.373
Campus WiFi,192.168.2.47:55940->172.16.3.6:443,192.168.2.47,172.16.3.6,75.4728,10.7343
Campus WiFi,192.168.2.47:55940->172.16.3.6:443,192.168.2.47,172.16.3.6,75.7617,12.7157
LAN (Wired),192.168.1.207:51619->172.16.1.121:443,192.168.1.207,172.16.1.121,75.8081,1.1644
Campus WiFi,192.168.2.54:60647->172.16.1.147:22,192.168.2.54,172.16.1.147,75.8113,87.9488
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,75.865,43.5832
LAN (Wired),192.168.1.207:51619->172.16.1.121:443,192.168.1.207,172.16.1.121,75.8852,1.1749
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,75.8971,0.7199
Campus WiFi,192.168.2.47:55940->172.16.3.6:443,192.168.2.47,172.16.3.6,75.9201,9.7592
Campus WiFi,192.168.2.47:55940->172.16.3.6:443,192.168.2.47,172.16.3.6,75.943,11.3646
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,75.9816,1.0028
LAN (Wired),192.168.1.134:65486->172.16.3.161:8080,192.168.1.134,172.16.3.161,75.9991,1.1926
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,76.0119,76.0748
LAN (Wired),192.168.1.207:51619->172.16.1.121:443,192.168.1.207,172.16.1.121,76.0306,0.7763
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,76.0651,42.1328
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,76.0685,0.7049
LAN (Wired),192.168.1.207:51619->172.16.1.121:443,192.168.1.207,172.16.1.121,76.0784,0.6782
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,76.0877,2.0489
LAN (Wired),192.168.1.134:65486->172.16.3.161:8080,192.168.1.134,172.16.3.161,76.1499,1.0845
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,76.2135,8.7432
LAN (Wired),192.168.1.207:51619->172.16.1.121:443,192.168.1.207,172.16.1.121,76.2518,1.3466
Campus WiFi,192.168.2.47:55940->172.16.3.6:443,192.168.2.47,172.16.3.6,76.2518,29.8155
LAN (Wired),192.168.1.207:51619->172.16.1.121:443,192.168.1.207,172.16.1.121,76.3954,9.1293
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,76.416,42.7543
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,76.4211,9.5588
Campus WiFi,192.168.2.47:55940->172.16.3.6:443,192.168.2.47,172.16.3.6,76.4371,9.8573
LAN (Wired),192.168.1.134:65486->172.16.3.161:8080,192.168.1.134,172.16.3.161,76.4384,9.0114
Campus WiFi,192.168.2.47:55940->172.16.3.6:443,192.168.2.47,172.16.3.6,76.4611,10.5325
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,76.4711,5.0046
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,76.4893,12.4285
LAN (Wired),192.168.1.134:65486->172.16.3.161:8080,192.168.1.134,172.16.3.161,76.5373,1.1565
LAN (Wired),192.168.1.134:65486->172.16.3.161:8080,192.168.1.134,172.16.3.161,76.6341,7.6693
LAN (Wired),192.168.1.134:65486->172.16.3.161:8080,192.168.1.134,172.16.3.161,76.6423,1.8131
LAN (Wired),192.168.1.207:51619->172.16.1.121:443,192.168.1.207,172.16.1.121,76.6754,0.7859
Campus WiFi,192.168.2.47:55940->172.16.3.6:443,192.168.2.47,172.16.3.6,76.6817,88.616
LAN (Wired),192.168.1.207:51619->172.16.1.121:443,192.168.1.207,172.16.1.121,76.6899,0.8057
LAN (Wired),192.168.1.207:51619->172.16.1.121:443,192.168.1.207,172.16.1.121,76.7011,0.8829
Campus WiFi,192.168.2.47:55940->172.16.3.6:443,192.168.2.47,172.16.3.6,76.7206,6.4155
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,76.78,1.4353
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,76.806,56.8288
LAN (Wired),192.168.1.207:51619->172.16.1.121:443,192.168.1.207,172.16.1.121,76.8417,0.824
LAN (Wired),192.168.1.134:65486->172.16.3.161:8080,192.168.1.134,172.16.3.161,76.8643,1.5837
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,76.9021,37.0562
LAN (Wired),192.168.1.207:51619->172.16.1.121:443,192.168.1.207,172.16.1.121,76.9749,0.9785
LAN (Wired),192.168.1.134:65486->172.16.3.161:8080,192.168.1.134,172.16.3.161,76.9883,0.8691
Remote Internet,10.0.5.143:64976->172.16.4.216:443,10.0.5.143,172.16.4.216,76.9959,51.9556
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,77.0081,29.4807
Campus WiFi,192.168.2.47:55940->172.16.3.6:443,192.168.2.47,172.16.3.6,77.0268,78.3595
LAN (Wired),192.168.1.134:65486->172.16.3.161:8080,192.168.1.134,172.16.3.161,77.0411,1.2098
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,77.0947,0.8613
Campus WiFi,192.168.2.47:55940->172.16.3.6:443,192.168.2.47,172.16.3.6,77.0974,6.6642
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,77.0987,0.9599
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,77.1515,1.2279
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,77.1863,0.8571
LAN (Wired),192.168.1.207:51619->172.16.1.121:443,192.168.1.207,172.16.1.121,77.1969,1.7467
Campus WiFi,192.168.2.47:55940->172.16.3.6:443,192.168.2.47,172.16.3.6,77.207,54.5344
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,77.2614,1.2615
LAN (Wired),192.168.1.207:51619->172.16.1.121:443,192.168.1.207,172.16.1.121,77.2843,0.9879
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,77.2937,63.4012
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,77.3273,9.8409
Campus WiFi,192.168.2.208:61869->172.16.1.24:8080,192.168.2.208,172.16.1.24,77.3368,8.547
